Time, Lat, Lon, Bearing, GPS Speed, Revs(rpm),Speed(km/h),LPK(l/100km),CO2(g/km),Coolant(°C),Baro(mb),GPS Height(m)
1344496516132,00059.84291840,00010.83055305,00000.00,00043.89,02020.00,00049.00,00010.05,00265.91,00034.00,01001.95,00188.11
1344496516283,00059.84291840,00010.83055305,00000.00,00043.89,02020.00,00049.00,00010.05,00265.91,00034.00,01002.14,00188.11
1344496516433,00059.84291840,00010.83055305,00000.00,00043.89,02020.00,00049.00,00010.05,00265.91,00034.00,01002.00,00188.11
1344496516583,00059.84291840,00010.83055305,00000.00,00043.89,02020.00,00049.00,00009.93,00262.77,00034.00,01001.99,00188.11
1344496516733,00059.84291840,00010.83055305,00000.00,00043.89,02049.00,00049.00,00009.93,00262.77,00034.00,01002.03,00188.11
1344496516883,00059.84310150,00010.83043194,00000.00,00045.72,02049.00,00050.00,00009.93,00262.77,00034.00,01001.95,00188.11
1344496517033,00059.84310150,00010.83043194,00000.00,00045.72,02049.00,00050.00,00009.93,00262.77,00034.00,01001.94,00189.68
1344496517184,00059.84310150,00010.83043194,00000.00,00045.72,02049.00,00050.00,00009.93,00262.77,00034.00,01001.93,00189.68
1344496517333,00059.84310150,00010.83043194,00000.00,00045.72,02049.00,00050.00,00008.99,00237.82,00034.00,01001.87,00189.68
1344496517486,00059.84310150,00010.83043194,00000.00,00045.72,02032.00,00050.00,00008.99,00237.82,00034.00,01001.99,00189.68
1344496517634,00059.84310150,00010.83043194,00000.00,00045.72,02032.00,00050.00,00008.99,00237.82,00034.00,01001.89,00189.68
1344496517784,00059.84310150,00010.83043194,00000.00,00045.72,02032.00,00050.00,00008.99,00237.82,00034.00,01001.97,00189.68
1344496517934,00059.84332657,00010.83026600,00342.74,00045.72,02032.00,00050.00,00008.99,00237.82,00034.00,01002.04,00193.16
1344496518085,00059.84332657,00010.83026600,00342.74,00045.72,02032.00,00050.00,00008.99,00237.82,00034.00,01001.82,00193.16
1344496518234,00059.84332657,00010.83026600,00342.74,00045.72,02032.00,00050.00,00008.99,00237.82,00034.00,01001.86,00193.16
1344496518389,00059.84332657,00010.83026600,00342.74,00045.72,02032.00,00050.00,00008.33,00220.38,00034.00,01001.88,00193.16
1344496518537,00059.84332657,00010.83026600,00342.74,00045.72,02046.00,00050.00,00008.33,00220.38,00034.00,01001.91,00193.16
1344496518690,00059.84332657,00010.83026600,00342.74,00045.72,02046.00,00050.00,00008.33,00220.38,00034.00,01001.87,00193.16
1344496518836,00059.84350204,00010.83012676,00331.93,00049.57,02046.00,00050.00,00008.33,00220.38,00034.00,01001.91,00193.16
1344496518989,00059.84350204,00010.83012676,00331.93,00049.57,02046.00,00050.00,00008.33,00220.38,00034.00,01001.91,00193.91
1344496519139,00059.84350204,00010.83012676,00331.93,00049.57,02046.00,00050.00,00008.54,00225.79,00034.00,01001.86,00193.91
1344496519290,00059.84350204,00010.83012676,00331.93,00049.57,02046.00,00050.00,00008.54,00225.79,00034.00,01001.77,00193.91
1344496519439,00059.84350204,00010.83012676,00331.93,00049.57,02046.00,00050.00,00008.54,00225.79,00034.00,01001.89,00193.91
1344496519591,00059.84350204,00010.83012676,00331.93,00049.57,02046.00,00050.00,00008.54,00225.79,00034.00,01001.88,00193.91
1344496519739,00059.84350204,00010.83012676,00331.93,00049.57,02046.00,00050.00,00008.54,00237.47,00034.00,01001.73,00193.91
1344496519894,00059.84365463,00010.82997036,00329.79,00048.64,02046.00,00050.00,00008.98,00237.47,00034.00,01001.73,00193.91
1344496520044,00059.84365463,00010.82997036,00329.79,00048.64,02026.00,00050.00,00008.98,00237.47,00034.00,01001.80,00194.61
1344496520196,00059.84365463,00010.82997036,00329.79,00048.64,02026.00,00049.00,00008.98,00237.47,00034.00,01001.78,00194.61
1344496520345,00059.84365463,00010.82997036,00329.79,00048.64,02026.00,00049.00,00008.98,00237.47,00034.00,01001.66,00194.61
1344496520496,00059.84365463,00010.82997036,00329.79,00048.64,02026.00,00049.00,00008.98,00237.47,00034.00,01001.78,00194.61
1344496520647,00059.84365463,00010.82997036,00329.79,00048.64,02026.00,00049.00,00008.98,00237.47,00034.00,01001.71,00194.61
1344496520800,00059.84365463,00010.82997036,00329.79,00048.64,02026.00,00049.00,00008.98,00237.47,00035.00,01001.65,00194.61
1344496520949,00059.84380341,00010.82982159,00328.67,00048.42,02026.00,00049.00,00007.73,00204.55,00035.00,01001.82,00194.92
1344496521100,00059.84380341,00010.82982159,00328.67,00048.42,02016.00,00049.00,00007.73,00204.55,00035.00,01001.69,00194.92
1344496521249,00059.84380341,00010.82982159,00328.67,00048.42,02016.00,00049.00,00007.73,00204.55,00035.00,01001.62,00194.92
1344496521400,00059.84380341,00010.82982159,00328.67,00048.42,02016.00,00049.00,00007.73,00204.55,00035.00,01001.70,00194.92
1344496521551,00059.84380341,00010.82982159,00328.67,00048.42,02016.00,00049.00,00007.73,00204.55,00035.00,01001.81,00194.92
1344496521702,00059.84380341,00010.82982159,00328.67,00048.42,02016.00,00049.00,00007.55,00199.62,00035.00,01001.76,00194.92
1344496521852,00059.84380341,00010.82982159,00329.67,00047.71,02000.00,00049.00,00007.55,00199.62,00035.00,01001.77,00194.92
1344496522003,00059.84394455,00010.82967854,00329.67,00047.71,02000.00,00049.00,00007.55,00199.62,00035.00,01001.75,00195.60
1344496522153,00059.84394455,00010.82967854,00329.67,00047.71,02000.00,00049.00,00007.55,00199.62,00035.00,01001.74,00195.60
1344496522304,00059.84394455,00010.82967854,00329.67,00047.71,02000.00,00049.00,00007.55,00199.62,00035.00,01001.64,00195.60
1344496522452,00059.84394455,00010.82967854,00329.67,00047.71,02000.00,00049.00,00007.19,00190.27,00035.00,01001.82,00195.60
1344496522602,00059.84394455,00010.82967854,00329.67,00047.71,01974.00,00049.00,00007.19,00190.27,00035.00,01001.74,00195.60
1344496522752,00059.84394455,00010.82967854,00329.67,00047.71,01974.00,00048.00,00007.19,00190.27,00035.00,01001.76,00195.60
1344496522903,00059.84407806,00010.82955647,00330.32,00047.55,01974.00,00048.00,00007.19,00190.27,00035.00,01001.62,00195.60
1344496523053,00059.84407806,00010.82955647,00330.32,00047.55,01974.00,00048.00,00007.19,00190.27,00035.00,01001.73,00195.52
1344496523202,00059.84407806,00010.82955647,00330.32,00047.55,01974.00,00048.00,00007.19,00190.27,00036.00,01001.86,00195.52
1344496523351,00059.84407806,00010.82955647,00330.32,00047.55,01974.00,00048.00,00007.19,00190.27,00036.00,01001.82,00195.52
1344496523501,00059.84407806,00010.82955647,00330.32,00047.55,01974.00,00048.00,00005.33,00140.85,00036.00,01001.69,00195.52
1344496523651,00059.84407806,00010.82955647,00330.32,00047.55,01958.00,00048.00,00005.33,00140.85,00036.00,01001.69,00195.52
1344496523806,00059.84407806,00010.82955647,00330.32,00047.55,01958.00,00048.00,00005.33,00140.85,00036.00,01001.77,00195.52
1344496523953,00059.84420395,00010.82946110,00332.56,00047.93,01958.00,00048.00,00005.33,00140.85,00036.00,01001.83,00195.97
1344496524103,00059.84420395,00010.82946110,00332.56,00047.93,01958.00,00048.00,00004.70,00124.18,00036.00,01001.70,00195.97
1344496524252,00059.84420395,00010.82946110,00332.56,00047.93,01958.00,00048.00,00004.70,00124.18,00036.00,01001.75,00195.97
1344496524402,00059.84420395,00010.82946110,00332.56,00047.93,01962.00,00048.00,00004.70,00124.18,00036.00,01001.66,00195.97
1344496524554,00059.84420395,00010.82946110,00332.56,00047.93,01962.00,00048.00,00004.70,00124.18,00036.00,01001.91,00195.97
1344496524705,00059.84420395,00010.82946110,00332.56,00047.93,01962.00,00048.00,00004.70,00124.18,00036.00,01001.63,00195.97
1344496524884,00059.84420395,00010.82946110,00332.56,00047.93,01962.00,00048.00,00004.70,00124.44,00036.00,01001.77,00195.97
1344496525004,00059.84420395,00010.82946110,00332.56,00047.93,01962.00,00048.00,00004.70,00124.44,00036.00,01001.76,00195.97
1344496525152,00059.84420395,00010.82946110,00332.56,00047.93,01951.00,00048.00,00004.70,00124.44,00036.00,01001.80,00195.97
1344496525304,00059.84420395,00010.82946110,00332.56,00047.93,01951.00,00048.00,00004.70,00124.44,00036.00,01001.78,00195.97
1344496525453,00059.84432220,00010.82938576,00335.75,00045.76,01951.00,00048.00,00004.70,00124.44,00036.00,01001.77,00196.38
1344496525603,00059.84432220,00010.82938576,00335.75,00045.76,01951.00,00048.00,00004.70,00124.44,00036.00,01001.79,00196.38
1344496525756,00059.84432220,00010.82938576,00335.75,00045.76,01951.00,00048.00,00004.70,00124.44,00037.00,01001.87,00196.38
1344496525905,00059.84444809,00010.82935238,00348.60,00047.84,01951.00,00048.00,00004.70,00124.44,00037.00,01001.84,00196.38
1344496526054,00059.84444809,00010.82935238,00348.60,00047.84,01951.00,00048.00,00004.53,00119.87,00037.00,01001.91,00197.70
1344496526203,00059.84444809,00010.82935238,00348.60,00047.84,01988.00,00048.00,00004.53,00119.87,00037.00,01001.98,00197.70
1344496526360,00059.84444809,00010.82935238,00348.60,00047.84,01988.00,00048.00,00004.53,00119.87,00037.00,01001.96,00197.70
1344496526505,00059.84444809,00010.82935238,00348.60,00047.84,01988.00,00048.00,00004.53,00119.87,00037.00,01001.80,00197.70
1344496526656,00059.84444809,00010.82935238,00348.60,00047.84,01988.00,00048.00,00004.53,00119.87,00037.00,01002.05,00197.70
1344496526806,00059.84444809,00010.82935238,00348.60,00047.84,01988.00,00048.00,00004.62,00122.15,00037.00,01001.94,00197.70
1344496526955,00059.84457397,00010.82931900,00349.45,00048.35,01998.00,00048.00,00004.62,00122.15,00037.00,01001.86,00198.68
1344496527106,00059.84457397,00010.82931900,00349.45,00048.35,01998.00,00049.00,00004.62,00122.15,00037.00,01001.95,00198.68
1344496527256,00059.84457397,00010.82931900,00349.45,00048.35,01998.00,00049.00,00004.62,00122.15,00037.00,01001.97,00198.68
1344496527407,00059.84457397,00010.82931900,00349.45,00048.35,01998.00,00049.00,00004.62,00122.15,00037.00,01002.00,00198.68
1344496527557,00059.84457397,00010.82931900,00349.45,00048.35,01998.00,00049.00,00004.40,00116.38,00037.00,01001.99,00198.68
1344496527709,00059.84457397,00010.82931900,00349.45,00048.35,02021.00,00049.00,00004.40,00116.38,00037.00,01002.05,00198.68
1344496527859,00059.84470749,00010.82930279,00351.00,00049.31,02021.00,00049.00,00004.40,00116.38,00037.00,01002.10,00198.68
1344496528010,00059.84470749,00010.82930279,00351.00,00049.31,02021.00,00049.00,00004.40,00116.38,00037.00,01001.99,00200.04
1344496528160,00059.84470749,00010.82930279,00351.00,00049.31,02021.00,00049.00,00004.40,00116.38,00037.00,01001.96,00200.04
1344496528311,00059.84470749,00010.82930279,00351.00,00049.31,02021.00,00049.00,00004.40,00116.38,00037.00,01001.91,00200.04
1344496528464,00059.84470749,00010.82930279,00351.00,00049.31,02021.00,00049.00,00004.40,00116.38,00038.00,01001.97,00200.04
1344496528610,00059.84470749,00010.82930279,00351.00,00049.31,02021.00,00049.00,00004.30,00113.79,00038.00,01002.04,00200.04
1344496528765,00059.84470749,00010.82930279,00351.00,00049.31,02054.00,00049.00,00004.30,00113.79,00038.00,01002.06,00200.04
1344496528911,00059.84483719,00010.82928658,00351.96,00048.61,02054.00,00049.00,00004.30,00113.79,00038.00,01002.03,00199.64
1344496529061,00059.84483719,00010.82928658,00351.96,00048.61,02054.00,00049.00,00004.30,00113.79,00038.00,01002.04,00199.64
1344496529211,00059.84483719,00010.82928658,00351.96,00048.61,02054.00,00049.00,00004.30,00113.79,00038.00,01002.04,00199.64
1344496529362,00059.84483719,00010.82928658,00351.96,00048.61,02054.00,00049.00,00004.67,00123.63,00038.00,01002.15,00199.64
1344496529513,00059.84483719,00010.82928658,00351.96,00048.61,02049.00,00049.00,00004.67,00123.63,00038.00,01001.99,00199.64
1344496529664,00059.84483719,00010.82928658,00351.96,00048.61,02049.00,00050.00,00004.67,00123.63,00038.00,01001.96,00199.64
1344496529815,00059.84483719,00010.82928658,00351.96,00048.61,02049.00,00050.00,00004.67,00123.63,00038.00,01002.15,00199.64
1344496529965,00059.84496689,00010.82927036,00352.95,00049.85,02049.00,00050.00,00005.01,00132.56,00038.00,01002.13,00198.00
1344496530116,00059.84496689,00010.82927036,00352.95,00049.85,02055.00,00050.00,00005.01,00132.56,00038.00,01002.13,00198.00
1344496530264,00059.84496689,00010.82927036,00352.95,00049.85,02055.00,00050.00,00005.01,00132.56,00038.00,01002.17,00198.00
1344496530417,00059.84496689,00010.82927036,00352.95,00049.85,02055.00,00050.00,00005.01,00132.56,00038.00,01002.22,00198.00
1344496530563,00059.84496689,00010.82927036,00352.95,00049.85,02055.00,00050.00,00005.01,00132.56,00038.00,01002.04,00198.00
1344496530721,00059.84496689,00010.82927036,00352.95,00049.85,02055.00,00050.00,00005.01,00132.56,00038.00,01002.14,00198.00
1344496530868,00059.84510422,00010.82924843,00353.51,00050.61,02055.00,00050.00,00005.01,00132.56,00039.00,01002.11,00196.89
1344496531015,00059.84510422,00010.82924843,00353.51,00050.61,02055.00,00050.00,00005.32,00132.56,00039.00,01002.06,00196.89
1344496531166,00059.84510422,00010.82924843,00353.51,00050.61,02055.00,00050.00,00005.32,00140.76,00039.00,01002.14,00196.89
1344496531319,00059.84510422,00010.82924843,00353.51,00050.61,02041.00,00050.00,00005.32,00140.76,00039.00,01002.11,00196.89
1344496531467,00059.84510422,00010.82924843,00353.51,00050.61,02041.00,00049.00,00005.32,00140.76,00039.00,01002.00,00196.89
1344496531616,00059.84510422,00010.82924843,00353.51,00050.61,02041.00,00049.00,00005.32,00140.76,00039.00,01002.09,00196.89
1344496531767,00059.84510422,00010.82924843,00353.51,00050.61,02041.00,00049.00,00005.54,00146.62,00039.00,01002.15,00196.89
1344496531919,00059.84523773,00010.82922840,00353.94,00050.35,02036.00,00049.00,00005.54,00146.62,00039.00,01002.09,00196.89
1344496532068,00059.84523773,00010.82922840,00353.94,00050.35,02036.00,00049.00,00005.54,00146.62,00039.00,01002.10,00195.16
1344496532218,00059.84523773,00010.82922840,00353.94,00050.35,02036.00,00050.00,00005.54,00146.62,00039.00,01002.14,00195.16
1344496532369,00059.84523773,00010.82922840,00353.94,00050.35,02036.00,00050.00,00005.54,00146.62,00039.00,01002.09,00195.16
1344496532521,00059.84523773,00010.82922840,00353.94,00050.35,02036.00,00050.00,00005.54,00146.62,00039.00,01002.16,00195.16
1344496532670,00059.84523773,00010.82922840,00353.94,00050.35,02036.00,00050.00,00005.42,00143.34,00039.00,01002.29,00195.16
1344496532822,00059.84523773,00010.82922840,00353.94,00050.35,02022.00,00050.00,00005.42,00143.34,00039.00,01002.12,00195.16
1344496532972,00059.84537125,00010.82921696,00354.35,00049.19,02022.00,00050.00,00005.42,00143.34,00039.00,01002.11,00193.00
1344496533120,00059.84537125,00010.82921696,00354.35,00049.19,02022.00,00050.00,00005.42,00143.34,00039.00,01002.07,00193.00
1344496533270,00059.84537125,00010.82921696,00354.35,00049.19,02022.00,00050.00,00005.42,00143.34,00039.00,01002.18,00193.00
